,name,price,spec_score,votes,user_rating,os,weight,screen_size,resolution,battery,processor_name,processor_speed,graphics_card,rom_memory,internal_memory,wireless_connection,hardware_features
789,Asus Vivobook Pro 15 M6500QF-HN521WS Laptop (Ryzen 5 5600HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹49,990",56,"1,187 votes • 23 reviews",4.4,OS: Windows 11,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,"50 Wh, 3 Cell BatteryGood",5th Gen AMD Ryzen 5 5600HS,6 x 3 GHz (Turbo Speed upto 4.2 GHz) Cores,"4 GB, NVIDIA GeForce RTX 2050 GraphicsLargest",8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.3","Backlit Keyboard, Inbuilt Microphone"
790,Asus VivoBook 14 X415EA-EK326WS Notebook (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹31,990",54,505 votes • 9 reviews,4.2,OS: Windows 11,1.6 kgAverage,14 inchesSmall,1920 x 1080 pixelsAverage,"37 Wh, 2 Cell BatteryGood",11th Gen Intel Core i3 1115G4,2 x 3 GHz (Turbo Speed upto 4.1 GHz) Cores,Intel Integrated Intel UHD Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v4.2","Fingerprint Sensor, Inbuilt Microphone"
791,Acer Aspire 7 A715-76G UN.QMESI.004 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹54,199",63,"1,589 votes • 15 reviews",4.2,OS: Windows 11,2.1 kgHeavy,15.6 inchesAverage,1920 x 1080 pixelsAverage,3 Cell Battery,12th Gen Intel Core i5 12450H,4 x 2 GHz (Turbo Speed upto 4.4 GHz) Performance Cores4 x 1.5 GHz (Turbo Speed upto 3.3 GHz) Efficient Cores,"4 GB, NVIDIA GeForce GTX 1650 GraphicsLargest",16 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.1","Backlit Keyboard, Inbuilt Microphone"
792,Asus VivoBook 15 X515EA-EJ328WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹35,083",50,337 votes • 10 reviews,4.3,OS: Windows 11,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,"37 Wh, 2 Cell BatteryGood",11th Gen Intel Core i3 1115G4,2 x 3 GHz (Turbo Speed upto 4.1 GHz) Cores,Intel Integrated Integrated Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v4.1","Backlit Keyboard, Inbuilt Microphone"
793,Lenovo V15 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/Win11),"₹33,990",50,107 votes ,4.6,OS: Windows 11,,15.6 inchesAverage,1920 x 1080 pixelsAverage,"38 Wh, 2 Cell BatteryGood",12th Gen Intel Core i3 1215U,2 x 1.2 GHz (Turbo Speed upto 4.4 GHz) Performance Cores4 x 900 MHz (Turbo Speed upto 3.3 GHz) Efficient Cores,Intel Integrated UHD Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.0",Inbuilt Microphone
794,Dell Vostro 5630 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹95,790",61,115 votes ,4.6,OS: Windows 11 ,1.91 kgAverage,16 inchesLarge,1920 x 1080 pixelsAverage,"54 Wh, 4 Cell BatteryGood",13th Gen Intel Core i7 1355U,2 x (Turbo Speed upto 5 GHz) Performance Cores8 x (Turbo Speed upto 3.7 GHz) Efficient Cores,16 GB DDR4 RAMLargest,512 GB SSD,,"WiFi, Bluetooth v5.0","Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
795,Lenovo Thinkpad E14 20TA00J2IG Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Pro),"₹65,899",57,90 votes ,4.4,OS: Windows 11,,14 inchesSmall,1920 x 1080 pixelsAverage,"45 Wh, 3 Cell BatteryGood",11th Gen Intel Core i5 1135G7,4 x 2.4 GHz (Turbo Speed upto 4.2 GHz) Cores,Intel Iris Xe Graphics Graphics,16 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.2","Backlit Keyboard, Inbuilt Microphone"
796,Lenovo V14 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹32,490",50,114 votes ,4.3,OS: Windows 11,,14 inchesSmall,1920 x 1080 pixelsAverage,"38 Wh, 2 Cell BatteryGood",12th Gen Intel Core i3 1215U ,2 x 1.2 GHz (Turbo Speed upto 4.4 GHz) Performance Cores4 x 900 MHz (Turbo Speed upto 3.3 GHz) Efficient Cores,Intel Integrated UHD Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.0",Inbuilt Microphone
797,Lenovo V15 G3 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/Win11),"₹45,900",52,81 votes ,4.6,OS: Windows 11,,15.6 inchesAverage,1920 x 1080 pixelsAverage,"38 Wh, 2 Cell BatteryGood",12th Gen Intel Core i5 1235U,2 x 1.3 GHz (Turbo Speed upto 4.4 GHz) Performance Cores8 x 900 MHz (Turbo Speed upto 3.3 GHz) Efficient Cores,Intel Integrated UHD Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.0",Inbuilt Microphone
798,Lenovo V15 G3 ‎‎82C7007SGE Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),"₹28,990",55,218 votes ,4.1,OS: Windows 11,1.74 kgHeavy,15.6 inchesLargest,1920 x 1080 pixelsAverage,38 Wh BatteryGood,7th Gen AMD Ryzen 3 7320U,4 x 2.4 GHz (Turbo Speed upto 4.1 GHz) Cores,AMD Radeon Graphics Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth",Inbuilt Microphone
799,Lenovo V14 G3 IAP Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹43,980",52,113 votes ,4.6,OS: Windows 11,,14 inchesSmallest,1920 x 1080 pixelsAverage,"38 Wh, 2 Cell BatteryGood",12th Gen Intel Core i5 1235U,2 x 1.3 GHz (Turbo Speed upto 4.4 GHz) Performance Cores8 x 900 MHz (Turbo Speed upto 3.3 GHz) Efficient Cores,Intel Integrated UHD Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.0",Inbuilt Microphone
800,Lenovo IdeaPad Slim 3 82H803B6IN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹56,900",61,106 votes ,4.2,OS: Windows 11,1.65 kgLight,15.6 inchesLarge,1920 x 1080 pixelsAverage,"45 Wh, 3 Cell BatteryGood",11th Gen Intel Core i7 1165G7,4 x 1.2 GHz (Turbo Speed upto 4.7 GHz) Cores,Integrated Intel Iris Xe Graphics Graphics,16 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.0","Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
801,HP Victus 16-d0302TX Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹55,999",65,97 votes ,4.3,OS: Windows 11,2.46 kgHeavy,16.1 inchesLarge,1920 x 1080 pixelsAverage,"70 Wh, 4 Cell BatteryGood",11th Gen Intel Core i5 11400H ,6 x 2.2 GHz (Turbo Speed upto 4.5 GHz) Cores,"4 GB, NVIDIA GeForce GTX 1650 GraphicsLargest",8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.0","Backlit Keyboard, Inbuilt Microphone"
802,HP 15s-ey1509AU Laptop (AMD Athlon Silver 3050U/ 8GB/ 512GB SSD/ Win11),"₹27,490",44,"3,730 votes • 1 reviews",4.1,OS: Windows 11,1 Year Warranty,15.6 inchesAverage,1366 x 768 pixelsBad,"41 Wh, 3 Cell BatteryGood",3rd Gen AMD Athlon 3050U,2 x 2.3 GHz (Turbo Speed upto 3.2 GHz) Cores,AMD Radeon AMD Graphics,8 GB DDR4 RAMLargest,512 GB SSD,"WiFi, Bluetooth v5.0",Inbuilt Microphone
803,Dell Inspiron 3530 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹57,990",51,83 votes ,4.1,OS: Windows 11,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,"41 Wh, 3 Cell BatteryGood",13th Gen Intel Core i5 1335U,2 x (Turbo Speed upto 4.6 GHz) Performance Cores8 x (Turbo Speed upto 3.4 GHz) Efficient Cores,Intel Integrated UHD Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.2","Backlit Keyboard, Inbuilt Microphone"
804,Dell ‎G16-7630 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,58,990",74,102 votes ,4.1,OS: Windows 11,2.87 kgHeaviest,16 inchesAverage,2560 x 1600 pixelsAverage,6 Cell Battery,13th Gen Intel Core i7 13650HX,6 x (Turbo Speed upto 4.9 GHz) Performance Cores8 x (Turbo Speed upto 3.6 GHz) Efficient Cores,"8 GB, NVIDIA GeForce RTX 4060 GraphicsAverage",16 GB DDR5 RAMAverage,1 TB SSD,"WiFi, Bluetooth","Backlit Keyboard, Inbuilt Microphone"
805,Dell 2023 ‎G16-7630 Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,66,490",78,65 votes ,4.3,OS: Windows 11,2.87 kgHeavy,16 inchesAverage,2560 x 1600 pixelsAverage,6 Cell Battery,13th Gen Intel Core i7 13650HX,6 x (Turbo Speed upto 4.9 GHz) Performance Cores8 x (Turbo Speed upto 3.6 GHz) Efficient Cores,"8 GB, NVIDIA GeForce RTX 4060 GraphicsAverage",32 GB DDR5 RAMLargest,1 TB SSD,"WiFi, Bluetooth","Backlit Keyboard, Inbuilt Microphone"
806,HP Omen 17-cm2003TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),"₹1,56,990",79,99 votes ,4.7,OS: Windows 11,2.78 kgHeavy,17.3 inchesLargest,2560 x 1440 pixelsAverage,"83 Wh, 6 Cell BatteryGood",13th Gen Intel Core i7 13700HX ,8 x (Turbo Speed upto 5 GHz) Performance Cores8 x (Turbo Speed upto 3.7 GHz) Efficient Cores,"8 GB, NVIDIA GeForce RTX 4060 GraphicsAverage",16 GB DDR5 RAMAverage,1 TB SSD,"WiFi, Bluetooth v5.2","Backlit Keyboard, Inbuilt Microphone"
807,HP 14s-dr3003TU 832T7PA Laptop (Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),"₹27,590",44,123 votes ,4.5,OS: Windows 11,1.41 kgLight,14 inchesSmall,1366 x 768 pixelsPoor,3 Cell Battery,Intel Pentium Silver N6000,4 x 1.1 GHz (Turbo Speed upto 3.3 GHz) Cores,Intel UHD Graphics Graphics,8 GB DDR4  RAMAverage,512 GB SSD,"WiFi, Bluetooth v4.2",Inbuilt Microphone
808,Dell Inspiron 7430 IC7430FD64T001ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹99,950",59,112 votes ,4.7,OS: Windows 11,,14 inchesAverage,1920 x 1200 pixelsAverage,"54 Wh, 3 Cell BatteryGood",13th Gen Intel Core i7 1355U,2 x (Turbo Speed upto 5 GHz) Performance Cores8 x (Turbo Speed upto 3.7 GHz) Efficient Cores,Intel Iris Xe Graphics Graphics,16 GB LPDDR5 RAMLargest,512 GB SSD,"WiFi, Bluetooth v5.2","Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
809,MSI Stealth 17 Studio A13VG-024IN Gaming Laptop (13th Gen Core i7/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),"₹2,10,990",84,70 votes ,4.5,OS: Windows 11,2.8 kgHeavy,17.3 inchesLarge,2560 x 1440 pixelsPoor,"99 Wh, 4 Cell BatteryGood",13th Gen Intel Core i7 13700H,6 x (Turbo Speed upto 5 GHz) Performance Cores8 x (Turbo Speed upto 3.7 GHz) Efficient Cores,"8 GB, NVIDIA GeForce RTX 4070 GraphicsAverage",32 GB DDR5 RAMLargest,2 TB SSD,"WiFi, Bluetooth v5.3","Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
810,Dell Inspiron 7430 IC7430VVR8C001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹80,490",56,106 votes ,4.4,OS: Windows 11,,14 inchesAverage,1920 x 1200 pixelsGood,"54 Wh, 3 Cell BatteryGood",13th Gen Intel Core i5 1335U,2 x (Turbo Speed upto 4.6 GHz) Performance Cores8 x (Turbo Speed upto 3.4 GHz) Efficient Cores,Intel Iris Xe Graphics Graphics,16 GB LPDDR5 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.2","Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
811,Apple MacBook Air 15 2023 Laptop (Apple M2/ 8GB/ 512GB SSD/ MacOS),"₹1,31,590",54,340 votes • 3 reviews,4.7,OS: Mac,1.51 kgAverage,15.3 inchesAverage,2880 x 1864 pixelsGood,66.5 Wh BatteryGood,Apple M2,4 x (Turbo Speed upto 3.5 GHz) Performance Cores4 x (Turbo Speed upto 2.4 GHz) Efficient Cores,10-Core GPU Graphics,8 GB DDR4 RAMSmallest,512 GB SSD,"WiFi, Bluetooth v5.3","Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
812,Dell Inspiron 15 3530 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹42,600",52,101 votes • 2 reviews,4.1,OS: Windows 11,1.65 kgAverage,15.6 inchesAverage,1920 x 1080 pixelsAverage,"41 Wh, 3 Cell BatteryGood",13th Gen Intel Core i3 1305U,1 x (Turbo Speed upto 4.5 GHz) Performance Cores4 x (Turbo Speed upto 3.3 GHz) Efficient Cores,Intel Integrated UHD Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.2",Inbuilt Microphone
813,Infinix INBook X2 Slim Series Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),"₹25,990",53,"1,949 votes • 21 reviews",4.1,OS: Windows 11,1.24 kgLight,14 inchesAverage,1920 x 1080 pixelsAverage,50 Wh BatteryGood,11th Gen Intel Core i3  1115G4,2 x 3 GHz (Turbo Speed upto 4.1 GHz) Cores,Intel Integrated UHD Graphics Graphics,8 GB LPDDR4X RAMLargest,512 GB SSD,"WiFi, Bluetooth v5.1","Backlit Keyboard, Inbuilt Microphone"
814,Asus Eeebook 15 E510MA-EJ021WS Laptop (Intel Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),"₹27,990",45,506 votes • 17 reviews,4.1,OS: Windows 11,1.57 kgLight,15.6 inchesAverage,1920 x 1080 pixelsAverage,"42 Wh, 3 Cell BatteryGood",Intel Celeron N4020,2 x 1.1 GHz (Turbo Speed upto 2.8 GHz) Cores,Intel UHD Integrated Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v4.1","Backlit Keyboard, Inbuilt Microphone"
815,Lenovo Legion 5 Pro 2023 Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),"₹1,72,990",77,70 votes ,4.7,OS: Windows 11,,16 inchesAverage,2560 x 1600 pixelsAverage,3 Cell Battery,13th Gen Intel Core i7 13700H,6 x (Turbo Speed upto 5 GHz) Performance Cores8 x (Turbo Speed upto 3.7 GHz) Efficient Cores,"16 GB, NVIDIA GeForce RTX 4090 GraphicsLargest",32 GB DDR5 RAMLargest,1 TB SSD,"WiFi, Bluetooth v5.1","Backlit Keyboard, Inbuilt Microphone"
816,Dell Inspiron 3520 D560872WIN9S Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹52,299",57,121 votes ,4.1,OS: Windows 11,1 Year Warranty,15.6 inchesLarge,1920 x 1080 pixelsAverage,"41 Wh, 3 Cell BatteryGood",12th Gen Intel Core i5 1235U,2 x 1.3 GHz (Turbo Speed upto 4.4 GHz) Performance Cores8 x 900 MHz (Turbo Speed upto 3.3 GHz) Efficient Cores,Intel UHD Graphics Graphics,16 GB DDR4 RAMLarge,512 GB SSD,"WiFi, Bluetooth","Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
817,Dell Inspiron 5430 IN54308TR2G001ORS1 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹67,890",48,96 votes • 1 reviews,4.1,OS: Windows 11,,14 inchesAverage,1920 x 1080 pixelsAverage,"54 Wh, 4 Cell BatteryGood",13th Gen Intel Core i5 1335U,2 x (Turbo Speed upto 4.6 GHz) Performance Cores8 x (Turbo Speed upto 3.4 GHz) Efficient Cores,Intel Iris Xe Graphics Graphics,16 GB LPDDR5  RAMAverage,512 GB SSD,"WiFi, Bluetooth","Backlit Keyboard, Inbuilt Microphone"
818,Infinix INBook X2 Slim Series XL23 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),"₹34,990",54,538 votes • 18 reviews,4.2,OS: Windows 11,1.24 kgLight,14 inchesSmall,1920 x 1080 pixelsAverage,50 Wh BatteryGood,11th Gen Intel Core i5 1155G7,4 x 2.5 GHz (Turbo Speed upto 4.5 GHz) Cores,Intel Integrated Iris Xe Graphics,16 GB LPDDR4X RAMLargest,512 GB SSD,"WiFi, Bluetooth v5.1","Backlit Keyboard, Inbuilt Microphone"
819,Dell Inspiron 5430 IN54304D6P9M01ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹88,990",53,82 votes ,4.3,OS: Windows 11,,14 inchesAverage,1920 x 1080 pixelsAverage,"54 Wh, 4 Cell BatteryGood",13th Gen Intel Core i7 1355U,2 x (Turbo Speed upto 5 GHz) Performance Cores8 x (Turbo Speed upto 3.7 GHz) Efficient Cores,Intel Iris Xe Graphics Graphics,16 GB LPDDR5  RAMAverage,512 GB SSD,"WiFi, Bluetooth","Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
820,Acer One 14 Z8-415 Laptop (11th Gen Core i3 / 8GB/ 512GB SSD/ Win11 Home),"₹34,200",54,"5,912 votes • 22 reviews",4.2,OS: Windows 11,1.5 kgLight,14 inchesSmall,1920 x 1080 pixelsAverage,"45.5 Wh, 2 Cell BatteryGood",11th Gen Intel Core i3 1115G4,2 x 3 GHz (Turbo Speed upto 4.1 GHz) Cores,‎Intel Iris Xe Graphics Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.0",Inbuilt Microphone
821,HP ProBook 445 G8 7K2J8PA Business Laptop (AMD Ryzen 7 5800U/ 8GB/ 512GB SSD/ FreeDOS),"₹46,990",60,80 votes ,4.6,OS: DOS,1.37 kgLight,14 inchesSmallest,1920 x 1080 pixelsAverage,"45 Wh, 3 Cell BatteryGood",5th Gen AMD Ryzen 7 5800U,8 x 1.9 GHz (Turbo Speed upto 4.4 GHz) Cores,AMD Radeon Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.0","Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
822,Asus Vivobook Go 15 E510MA-EJ011WS Laptop (Intel Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),"₹24,990",41,"1,328 votes • 12 reviews",4.1,OS: Windows 11,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,"42 Wh, 3 Cell BatteryGood",Intel Celeron N4020,2 x 1.1 GHz (Turbo Speed upto 2.8 GHz) Cores,Intel UHD Integrated Graphics,8 GB DDR4 RAMLargest,256 GB SSD,"WiFi, Bluetooth v4.1","Backlit Keyboard, Inbuilt Microphone"
823,Dell Inspiron 5430 IN5430YXVW9M01ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹59,290",53,104 votes • 1 reviews,4.4,OS: Windows 11,1.36 kgLight,14 inchesSmall,1920 x 1080 pixelsAverage,"54 Wh, 4 Cell BatteryGood",13th Gen Intel Core i5 1335U,2 x (Turbo Speed upto 4.6 GHz) Performance Cores8 x (Turbo Speed upto 3.4 GHz) Efficient Cores,Intel Iris Xe Graphics Graphics,8 GB LPDDR5  RAMAverage,512 GB SSD,"WiFi, Bluetooth","Backlit Keyboard, Inbuilt Microphone"
824,Dell Inspiron 3530 IN3530NM1NN001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹63,290",50,90 votes ,4.4,OS: Windows 11,1 Year Warranty,15.6 inchesAverage,1920 x 1080 pixelsAverage,"41 Wh, 3 Cell BatteryGood",13th Gen Intel Core i5 1335U,2 x (Turbo Speed upto 4.6 GHz) Performance Cores8 x (Turbo Speed upto 3.4 GHz) Efficient Cores,Intel Integrated UHD Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.2","Backlit Keyboard, Inbuilt Microphone"
825,MSI Creator Z17 HX Studio A13V Laptop,"₹2,47,999",90,84 votes ,4.5,OS: Windows 11,2.49 kgHeavy,17 inchesLarge,2560 x 1600 pixelsAverage,"90 Wh, 3 Cell BatteryGood",13th Gen Intel Core i9 13900H,6 x 2.6 GHz (Turbo Speed upto 5.4 GHz) Performance Cores8 x 1.9 GHz (Turbo Speed upto 4.1 GHz) Efficient Cores,"8 GB, NVIDIA GeForce RTX 4070 GraphicsAverage",32 GB DDR5 RAMLargest,1 TB SSD,"WiFi, Bluetooth v5.2","Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
826,MSI Stealth 16 Mercedes AMG Motorsport A13V Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),"₹2,92,990",92,94 votes ,4.2,OS: Windows 11,1.88 kgAverage,16 inchesAverage,3840 x 2400 pixelsBest,"99.9 Wh, 4 Cell BatteryGood",13th Gen Intel Core i9 13900H,6 x 2.6 GHz (Turbo Speed upto 5.4 GHz) Performance Cores8 x 1.9 GHz (Turbo Speed upto 4.1 GHz) Efficient Cores,"8 GB, NVIDIA GeForce RTX 4070 GraphicsAverage",32 GB DDR5 RAMAverage,1 TB SSD,"WiFi, Bluetooth v5.3","Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
827,Asus Vivobook 16 2023 M1605YA-MB521WS Laptop (Ryzen 5 7530U / 8GB/ 512GB SSD/ Win11 Home),"₹47,990",59,129 votes • 2 reviews,4.3,OS: Windows 11,1.88 kgHeavy,16 inchesLarge,1920 x 1200 pixelsGood,"45 Wh, 3 Cell BatteryGood",7th Gen AMD Ryzen 5 7530U,6 x 2 GHz (Turbo Speed upto 4.5 GHz) Cores,AMD Radeon AMD Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.3","Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
828,Dell Inspiron 7630 IC7630GHHRH001ORS1 2 in 1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹94,490",63,100 votes ,4.1,OS: Windows 11,2.11 kgAverage,16 inchesLarge,1920 x 1200 pixelsAverage,"86 Wh, 6 Cell BatteryGood",13th Gen Intel Core i5 1335U,2 x (Turbo Speed upto 4.6 GHz) Performance Cores8 x (Turbo Speed upto 3.4 GHz) Efficient Cores,Intel Iris Xe Graphics Graphics,8 GB LPDDR5 RAMSmallest,512 GB SSD,"WiFi, Bluetooth","Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
829,HP Pavilion 15s-fq5190TU Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),"₹62,842",61,95 votes ,4.2,OS: Windows 11,1.69 kgAverage,15.6 inchesLarge,1920 x 1080 pixelsAverage,"41 Wh, 3 Cell BatteryGood",12th Gen Intel Core i7 1255U,2 x 1.7 GHz (Turbo Speed upto 4.7 GHz) Performance Cores8 x 1.2 GHz (Turbo Speed upto 3.5 GHz) Efficient Cores,Intel Iris Xe Graphics,16 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.0","Backlit Keyboard, Inbuilt Microphone"
830,Lenovo Thinkpad E14 20TA00J2IG Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Pro),"₹65,899",57,90 votes ,4.4,OS: Windows 11,,14 inchesSmall,1920 x 1080 pixelsAverage,"45 Wh, 3 Cell BatteryGood",11th Gen Intel Core i5 1135G7,4 x 2.4 GHz (Turbo Speed upto 4.2 GHz) Cores,Intel Iris Xe Graphics Graphics,16 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.2","Backlit Keyboard, Inbuilt Microphone"
831,Dell Inspiron 5630 2023 Laptop (13th Gen Core i5 1335U/ 16GB/ 512GB SSD/ Win11),"₹79,990",63,80 votes ,4.3,OS: Windows 11,1.85 kgAverage,16 inchesLarge,2560 x 1600 pixelsGood,"54 Wh, 4 Cell BatteryGood",13th Gen Intel Core i5 1335U,2 x (Turbo Speed upto 4.6 GHz) Performance Cores8 x (Turbo Speed upto 3.4 GHz) Efficient Cores,Intel Iris Xe Graphics Graphics,16 GB LPDDR5  RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.2","Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
832,Lenovo IdeaPad Slim 3 82H803B6IN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11),"₹56,900",61,106 votes ,4.2,OS: Windows 11,1.65 kgLight,15.6 inchesLarge,1920 x 1080 pixelsAverage,"45 Wh, 3 Cell BatteryGood",11th Gen Intel Core i7 1165G7,4 x 1.2 GHz (Turbo Speed upto 4.7 GHz) Cores,Integrated Intel Iris Xe Graphics Graphics,16 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.0","Fingerprint Sensor, Backlit Keyboard, Inbuilt Microphone"
833,Lenovo V15 G3 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/Win11),"₹45,900",52,81 votes ,4.6,OS: Windows 11,,15.6 inchesAverage,1920 x 1080 pixelsAverage,"38 Wh, 2 Cell BatteryGood",12th Gen Intel Core i5 1235U,2 x 1.3 GHz (Turbo Speed upto 4.4 GHz) Performance Cores8 x 900 MHz (Turbo Speed upto 3.3 GHz) Efficient Cores,Intel Integrated UHD Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.0",Inbuilt Microphone
834,Lenovo V14 G3 IAP Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹45,990",52,113 votes ,4.6,OS: Windows 11,,14 inchesSmallest,1920 x 1080 pixelsAverage,"38 Wh, 2 Cell BatteryGood",12th Gen Intel Core i5 1235U,2 x 1.3 GHz (Turbo Speed upto 4.4 GHz) Performance Cores8 x 900 MHz (Turbo Speed upto 3.3 GHz) Efficient Cores,Intel Integrated UHD Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.0",Inbuilt Microphone
835,Lenovo V14 G3 IAP Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹32,490",50,114 votes ,4.3,OS: Windows 11,,14 inchesSmall,1920 x 1080 pixelsAverage,"38 Wh, 2 Cell BatteryGood",12th Gen Intel Core i3 1215U ,2 x 1.2 GHz (Turbo Speed upto 4.4 GHz) Performance Cores4 x 900 MHz (Turbo Speed upto 3.3 GHz) Efficient Cores,Intel Integrated UHD Graphics,8 GB DDR4 RAMAverage,512 GB SSD,"WiFi, Bluetooth v5.0",Inbuilt Microphone
